Invoice Date,Month,Season,Product Name,Brand,Price,Discount Price,Quantity,Revenue
2024-09-04,September,Monsoon,Tender Coconut Water - Pack 2,Fresho,0.15,0.12,5000,600
2024-08-17,August,Monsoon,Tea - Leaf - Pack 2,Red Label,0.15,0.12,50,6
2024-04-27,April,Summer,Potato - Pack 2,Fresho,26.36,21.63,1,21.63
2024-03-05,March,Winter,Eggs - Farm Tray,Fresho,5.87,5.09,1,5.09
2024-05-05,May,Summer,Frozen Peas - Pack 2,Fresho,0.64,0.45,100,45
2024-07-27,July,Monsoon,Milk - Full Cream - Pack 3,Amul,0.04,0.03,1000,30
2024-03-11,March,Winter,Toothpaste - Colgate,Colgate,176.11,155.76,1,155.76
2024-05-26,May,Summer,Milk - Full Cream - Pack 2,Amul,0.05,0.04,200,8
2024-10-16,October,Festive,Milk - Full Cream - Pack 2,Amul,0.05,0.05,1500,75
2024-11-23,November,Festive,Tea - Leaf,Red Label,0.55,0.45,500,225
2024-03-16,March,Winter,Tomato,Fresho,84.06,56.25,5,281.25
2024-04-11,April,Summer,Tender Coconut Water - Pack 3,Fresho,0.1,0.07,4000,280
2024-08-20,August,Monsoon,Tomato - Pack 2,Fresho,86.9,59.13,3,177.39
2024-10-16,October,Festive,Rice - Sona Masoori - Pack 2,BB Royal,121.6,87.82,3,263.46
2024-08-28,August,Monsoon,Milk - Full Cream - Pack 2,Amul,0.06,0.05,1000,50
2024-03-05,March,Winter,Tea - Leaf,Red Label,0.4,0.35,100,35
2024-08-08,August,Monsoon,Milk - Full Cream - Pack 3,Amul,0.05,0.04,4000,160
2024-10-22,October,Festive,Olive Oil - Extra Virgin - Pack 3,BORGES,3.82,2.58,1500,3870
2024-03-08,March,Winter,Bread - Whole Wheat - Pack 3,Harvest,24.9,21.97,12,263.64
2024-09-28,September,Monsoon,Paneer - Fresh,Milky Mist,640.78,454.27,5,2271.35
2024-08-04,August,Monsoon,Potato - Pack 3,Fresho,36.49,34.66,3,103.98
2024-11-21,November,Festive,Rice - Sona Masoori - Pack 3,BB Royal,76.69,58.03,0.25,14.5075
2024-05-03,May,Summer,Tender Coconut Water,Fresho,0.18,0.16,1500,240
2024-03-01,March,Winter,Carrot,Fresho,77.39,57.02,5,285.1
2024-11-13,November,Festive,Eggs - Farm Tray - Pack 2,Fresho,9.22,8.63,10,86.3
2024-02-25,February,Winter,Olive Oil - Extra Virgin - Pack 3,BORGES,3.19,2.29,250,572.5
2024-01-24,January,Winter,Tea - Leaf - Pack 2,Red Label,0.37,0.26,1500,390
2024-11-15,November,Festive,Rice - Sona Masoori - Pack 3,BB Royal,73.5,58.19,0.5,29.095
2024-07-28,July,Monsoon,Paneer - Fresh,Milky Mist,344.81,267.15,3,801.45
2024-08-11,August,Monsoon,Bread - Whole Wheat,Harvest,25.31,21.87,3,65.61
2024-12-01,December,Festive,Carrot - Pack 3,Fresho,89.94,60.11,0.25,15.0275
2024-04-03,April,Summer,Potato - Pack 2,Fresho,47.46,33.68,2,67.36
2024-09-17,September,Monsoon,Olive Oil - Extra Virgin,BORGES,2.49,2.17,500,1085
2024-10-01,October,Festive,Milk - Full Cream - Pack 2,Amul,0.07,0.05,1500,75
2024-07-08,July,Monsoon,Olive Oil - Extra Virgin,BORGES,4.81,4.56,250,1140
2024-08-20,August,Monsoon,Detergent - Powder - Pack 2,Surf,374.39,260.37,2,520.74
2024-11-26,November,Festive,Bread - Whole Wheat,Harvest,52.7,47.6,5,238
2024-12-15,December,Festive,Tea - Leaf,Red Label,0.69,0.55,50,27.5
2024-10-13,October,Festive,Tender Coconut Water,Fresho,0.48,0.36,4000,1440
2024-12-03,December,Festive,Eggs - Farm Tray,Fresho,21.4,19.35,24,464.4
2024-12-12,December,Festive,Onion,Fresho,115.45,77.32,5,386.6
2024-09-25,September,Monsoon,Eggs - Farm Tray - Pack 2,Fresho,9.67,6.95,3,20.85
2024-08-06,August,Monsoon,Rice - Sona Masoori - Pack 2,BB Royal,178.68,140.5,5,702.5
2024-11-19,November,Festive,Tender Coconut Water - Pack 3,Fresho,0.22,0.15,1500,225
2024-10-23,October,Festive,Tea - Leaf - Pack 3,Red Label,0.46,0.43,2000,860
2024-01-22,January,Winter,Tea - Leaf - Pack 2,Red Label,0.77,0.56,1000,560
2024-04-17,April,Summer,Onion - Pack 2,Fresho,39.31,30.21,10,302.1
2024-05-22,May,Summer,Potato,Fresho,81.47,67.85,0.5,33.925
2024-06-09,June,Summer,Milk - Full Cream - Pack 3,Amul,0.07,0.05,250,12.5
2024-11-06,November,Festive,Tomato - Pack 3,Fresho,40.95,28.82,5,144.1
2024-11-06,November,Festive,Rice - Sona Masoori - Pack 2,BB Royal,133.22,120.07,2,240.14
2024-11-26,November,Festive,Maggi Noodles - Pack 2,MAGGI,0.04,0.03,500,15
2024-10-22,October,Festive,Tender Coconut Water,Fresho,0.49,0.4,1500,600
2024-11-03,November,Festive,Carrot - Pack 2,Fresho,89.6,73.62,2,147.24
2024-02-24,February,Winter,Onion,Fresho,84.31,79.82,10,798.2
2024-05-22,May,Summer,Onion - Pack 3,Fresho,53,41.45,0.5,20.725
2024-10-27,October,Festive,Bread - Whole Wheat - Pack 2,Harvest,77.89,55.32,10,553.2
2024-09-17,September,Monsoon,Tea - Leaf - Pack 3,Red Label,0.26,0.21,100,21
2024-01-15,January,Winter,Milk - Full Cream - Pack 3,Amul,0.05,0.04,4000,160
2024-01-21,January,Winter,Tomato,Fresho,94.34,69.14,3,207.42
2024-04-09,April,Summer,Toothpaste - Colgate,Colgate,388.32,272.05,12,3264.6
2024-10-04,October,Festive,Frozen Peas,Fresho,1.12,0.85,500,425
2024-11-06,November,Festive,Potato - Pack 2,Fresho,30.51,22.06,1,22.06
2024-08-06,August,Monsoon,Milk - Full Cream - Pack 3,Amul,0.04,0.03,750,22.5
2024-09-23,September,Monsoon,Detergent - Powder - Pack 3,Surf,137.92,111.44,10,1114.4
2024-11-28,November,Festive,Tender Coconut Water,Fresho,0.17,0.15,500,75
2024-10-15,October,Festive,Eggs - Farm Tray - Pack 3,Fresho,20.04,18.29,5,91.45
2024-03-02,March,Winter,Tomato,Fresho,79.87,54.72,0.5,27.36
2024-08-09,August,Monsoon,Bread - Whole Wheat,Harvest,51.12,42.5,5,212.5
2024-02-14,February,Winter,Paneer - Fresh - Pack 2,Milky Mist,464.09,409.94,0.25,102.485
2024-05-22,May,Summer,Tender Coconut Water - Pack 2,Fresho,0.57,0.38,1000,380
2024-02-29,February,Winter,Carrot - Pack 2,Fresho,156.68,105.33,0.5,52.665
2024-02-10,February,Winter,Frozen Peas,Fresho,1.11,0.94,500,470
2024-04-23,April,Summer,Rice - Sona Masoori - Pack 2,BB Royal,105.32,83.75,0.5,41.875
2024-06-16,June,Summer,Maggi Noodles - Pack 3,MAGGI,0.06,0.05,1500,75
2024-11-12,November,Festive,Maggi Noodles - Pack 3,MAGGI,0.13,0.09,2000,180
2024-12-20,December,Festive,Eggs - Farm Tray - Pack 2,Fresho,16.08,12.41,12,148.92
2024-02-07,February,Winter,Maggi Noodles,MAGGI,0.23,0.18,50,9
2024-06-10,June,Summer,Milk - Full Cream,Amul,0.04,0.04,200,8
2024-01-20,January,Winter,Detergent - Powder - Pack 3,Surf,272.06,233.54,0.25,58.385
2024-09-23,September,Monsoon,Rice - Sona Masoori - Pack 3,BB Royal,102.11,73.65,1,73.65
2024-12-11,December,Festive,Toothpaste - Colgate,Colgate,507.36,341.46,24,8195.04
2024-01-19,January,Winter,Tea - Leaf - Pack 2,Red Label,0.55,0.46,50,23
2024-01-05,January,Winter,Tender Coconut Water,Fresho,0.29,0.25,5000,1250
2024-12-15,December,Festive,Tea - Leaf,Red Label,0.7,0.54,250,135
2024-10-29,October,Festive,Onion,Fresho,48.19,39.25,10,392.5
2024-05-15,May,Summer,Tomato - Pack 2,Fresho,56.59,50.83,0.25,12.7075
2024-09-05,September,Monsoon,Potato - Pack 3,Fresho,30.58,27.94,2,55.88
2024-09-11,September,Monsoon,Milk - Full Cream - Pack 3,Amul,0.08,0.06,750,45
2024-10-26,October,Festive,Detergent - Powder - Pack 2,Surf,346.72,289.24,3,867.72
2024-02-15,February,Winter,Detergent - Powder,Surf,209.54,150.94,3,452.82
2024-04-19,April,Summer,Bread - Whole Wheat - Pack 2,Harvest,50.99,34.08,12,408.96
2024-10-09,October,Festive,Carrot - Pack 3,Fresho,78.4,74.48,1,74.48
2024-04-16,April,Summer,Potato,Fresho,56.52,40.25,2,80.5
2024-01-20,January,Winter,Tea - Leaf - Pack 3,Red Label,0.61,0.52,2000,1040
2024-05-14,May,Summer,Potato,Fresho,54.25,44.88,1,44.88
2024-04-30,April,Summer,Milk - Full Cream - Pack 3,Amul,0.04,0.03,200,6
2024-09-04,September,Monsoon,Milk - Full Cream - Pack 2,Amul,0.04,0.03,500,15
2024-04-02,April,Summer,Rice - Sona Masoori,BB Royal,57.19,40.54,2,81.08
2024-04-28,April,Summer,Eggs - Farm Tray,Fresho,18.21,12.47,4,49.88
2024-09-05,September,Monsoon,Tender Coconut Water,Fresho,0.32,0.28,100,28
2024-07-19,July,Monsoon,Milk - Full Cream - Pack 3,Amul,0.08,0.06,1500,90
2024-09-03,September,Monsoon,Tender Coconut Water - Pack 2,Fresho,0.59,0.48,100,48
2024-10-29,October,Festive,Onion - Pack 3,Fresho,91.99,78.59,3,235.77
2024-11-06,November,Festive,Eggs - Farm Tray - Pack 2,Fresho,15.4,14.29,24,342.96
2024-08-16,August,Monsoon,Onion - Pack 3,Fresho,95.55,73.88,10,738.8
2024-12-24,December,Festive,Frozen Peas - Pack 3,Fresho,0.39,0.26,2000,520
2024-03-31,March,Winter,Paneer - Fresh - Pack 3,Milky Mist,356.26,263.78,5,1318.9
2024-06-12,June,Summer,Onion,Fresho,97,68.28,3,204.84
2024-06-26,June,Summer,Maggi Noodles,MAGGI,0.64,0.44,1500,660
2024-03-06,March,Winter,Toothpaste - Colgate,Colgate,95.96,81.83,12,981.96
2024-09-04,September,Monsoon,Carrot,Fresho,59.15,48.76,3,146.28
2024-09-07,September,Monsoon,Rice - Sona Masoori,BB Royal,106.5,72.87,1,72.87
2024-04-30,April,Summer,Tender Coconut Water - Pack 3,Fresho,0.29,0.21,350,73.5
2024-11-04,November,Festive,Detergent - Powder - Pack 3,Surf,442.47,297.33,2,594.66
2024-07-28,July,Monsoon,Onion,Fresho,80.12,59.9,3,179.7
2024-11-11,November,Festive,Eggs - Farm Tray - Pack 3,Fresho,21.5,14.83,5,74.15
2024-11-10,November,Festive,Toothpaste - Colgate - Pack 2,Colgate,72.69,54,24,1296
2024-08-14,August,Monsoon,Tender Coconut Water,Fresho,0.17,0.13,100,13
2024-05-13,May,Summer,Paneer - Fresh - Pack 3,Milky Mist,654.59,440.43,0.5,220.215
2024-05-17,May,Summer,Bread - Whole Wheat - Pack 2,Harvest,61.33,44.02,24,1056.48
2024-04-22,April,Summer,Bread - Whole Wheat,Harvest,44.59,31.21,24,749.04
2024-10-06,October,Festive,Onion - Pack 2,Fresho,90.27,80.66,2,161.32
2024-11-22,November,Festive,Eggs - Farm Tray - Pack 3,Fresho,16.25,13.02,2,26.04
2024-10-22,October,Festive,Tender Coconut Water - Pack 3,Fresho,0.22,0.18,1500,270
2024-02-26,February,Winter,Bread - Whole Wheat - Pack 3,Harvest,64.12,58.23,6,349.38
2024-06-17,June,Summer,Milk - Full Cream - Pack 2,Amul,0.06,0.05,200,10
2024-12-09,December,Festive,Paneer - Fresh - Pack 3,Milky Mist,332.16,260.44,5,1302.2
2024-10-03,October,Festive,Frozen Peas - Pack 2,Fresho,1.01,0.85,200,170
2024-02-16,February,Winter,Rice - Sona Masoori - Pack 3,BB Royal,164.72,116.6,3,349.8
2024-06-19,June,Summer,Paneer - Fresh - Pack 3,Milky Mist,332.24,247.75,0.25,61.9375
2024-02-02,February,Winter,Eggs - Farm Tray - Pack 3,Fresho,24.29,19.54,3,58.62
2024-09-22,September,Monsoon,Frozen Peas - Pack 3,Fresho,0.9,0.74,750,555
2024-12-08,December,Festive,Rice - Sona Masoori,BB Royal,72.15,58.23,10,582.3
2024-10-21,October,Festive,Maggi Noodles,MAGGI,0.54,0.47,500,235
2024-07-21,July,Monsoon,Tender Coconut Water - Pack 2,Fresho,0.44,0.36,350,126
2024-04-27,April,Summer,Carrot - Pack 3,Fresho,123.97,92.58,10,925.8
2024-10-21,October,Festive,Detergent - Powder - Pack 2,Surf,141.96,100.3,0.25,25.075
2024-06-18,June,Summer,Potato - Pack 3,Fresho,42.06,37.69,2,75.38
2024-05-07,May,Summer,Tea - Leaf,Red Label,0.65,0.5,750,375
2024-01-19,January,Winter,Tea - Leaf - Pack 3,Red Label,0.4,0.38,2000,760
2024-09-26,September,Monsoon,Tea - Leaf - Pack 3,Red Label,0.23,0.18,200,36
2024-11-20,November,Festive,Carrot,Fresho,65.92,49.52,0.5,24.76
2024-01-22,January,Winter,Toothpaste - Colgate - Pack 2,Colgate,498.06,344.02,1,344.02
2024-11-08,November,Festive,Eggs - Farm Tray - Pack 3,Fresho,19.45,14.87,12,178.44
2024-12-20,December,Festive,Onion - Pack 3,Fresho,57.44,48.98,5,244.9
2024-05-06,May,Summer,Frozen Peas,Fresho,0.81,0.65,2000,1300
2024-10-16,October,Festive,Detergent - Powder,Surf,385.46,258.18,3,774.54
2024-07-12,July,Monsoon,Toothpaste - Colgate - Pack 2,Colgate,279.11,258.01,6,1548.06
2024-03-08,March,Winter,Tender Coconut Water - Pack 2,Fresho,0.32,0.27,1000,270
2024-05-18,May,Summer,Toothpaste - Colgate - Pack 2,Colgate,90.76,63.99,24,1535.76
2024-02-09,February,Winter,Olive Oil - Extra Virgin - Pack 2,BORGES,3.74,3.5,2000,7000
2024-12-30,December,Festive,Tender Coconut Water - Pack 2,Fresho,0.28,0.26,350,91
2024-07-31,July,Monsoon,Toothpaste - Colgate - Pack 2,Colgate,184.07,139.33,2,278.66
2024-12-09,December,Festive,Olive Oil - Extra Virgin - Pack 3,BORGES,2.83,2.21,4000,8840
2024-03-18,March,Winter,Toothpaste - Colgate - Pack 3,Colgate,130.79,91.97,10,919.7
2024-12-15,December,Festive,Eggs - Farm Tray - Pack 2,Fresho,10.52,8.22,24,197.28
2024-04-09,April,Summer,Tea - Leaf - Pack 3,Red Label,0.49,0.34,250,85
2024-06-08,June,Summer,Onion - Pack 2,Fresho,60.28,53.92,5,269.6
2024-08-05,August,Monsoon,Toothpaste - Colgate - Pack 2,Colgate,284.14,251.19,10,2511.9
2024-01-12,January,Winter,Rice - Sona Masoori - Pack 2,BB Royal,131.44,109.52,10,1095.2
2024-11-28,November,Festive,Potato - Pack 3,Fresho,38.22,29.28,3,87.84
2024-11-03,November,Festive,Olive Oil - Extra Virgin - Pack 2,BORGES,5.11,3.57,2000,7140
2024-08-29,August,Monsoon,Tomato,Fresho,65.52,61.7,3,185.1
2024-11-24,November,Festive,Maggi Noodles - Pack 2,MAGGI,0.56,0.46,50,23
2024-11-22,November,Festive,Toothpaste - Colgate - Pack 3,Colgate,332.76,310.65,1,310.65
2024-09-04,September,Monsoon,Toothpaste - Colgate - Pack 2,Colgate,151.32,108.03,3,324.09
2024-12-29,December,Festive,Toothpaste - Colgate - Pack 2,Colgate,109.93,84.63,24,2031.12
2024-05-05,May,Summer,Eggs - Farm Tray - Pack 3,Fresho,11.49,8.4,4,33.6
2024-12-03,December,Festive,Detergent - Powder,Surf,298.42,225.5,10,2255
2024-07-09,July,Monsoon,Tender Coconut Water - Pack 3,Fresho,0.19,0.16,100,16
2024-02-25,February,Winter,Tea - Leaf - Pack 3,Red Label,0.29,0.23,1500,345
2024-01-13,January,Winter,Tea - Leaf - Pack 3,Red Label,0.69,0.48,2000,960
2024-10-30,October,Festive,Eggs - Farm Tray,Fresho,12.09,9.67,6,58.02
2024-09-01,September,Monsoon,Maggi Noodles - Pack 2,MAGGI,0.14,0.13,1500,195
2024-06-08,June,Summer,Carrot - Pack 2,Fresho,57.52,48.01,10,480.1
2024-12-20,December,Festive,Rice - Sona Masoori - Pack 2,BB Royal,128.82,88.4,0.25,22.1
2024-02-18,February,Winter,Bread - Whole Wheat - Pack 2,Harvest,58.84,45.75,3,137.25
2024-04-16,April,Summer,Rice - Sona Masoori,BB Royal,132.63,96.82,3,290.46
2024-09-07,September,Monsoon,Paneer - Fresh - Pack 3,Milky Mist,437.63,293.35,1,293.35
2024-02-12,February,Winter,Olive Oil - Extra Virgin - Pack 2,BORGES,1.54,1.42,350,497
2024-12-18,December,Festive,Potato - Pack 2,Fresho,103.5,77.06,1,77.06
2024-09-24,September,Monsoon,Detergent - Powder - Pack 3,Surf,426.1,285.97,0.25,71.4925
2024-04-29,April,Summer,Milk - Full Cream - Pack 3,Amul,0.05,0.04,100,4
2024-12-03,December,Festive,Tender Coconut Water - Pack 2,Fresho,0.28,0.2,200,40
2024-11-09,November,Festive,Olive Oil - Extra Virgin - Pack 2,BORGES,1.39,1.3,4000,5200
2024-03-18,March,Winter,Rice - Sona Masoori - Pack 2,BB Royal,139.49,107.97,2,215.94
2024-12-28,December,Festive,Carrot,Fresho,139.02,104.34,0.5,52.17
2024-07-27,July,Monsoon,Bread - Whole Wheat - Pack 2,Harvest,47.33,40.5,10,405
2024-05-17,May,Summer,Maggi Noodles,MAGGI,0.04,0.03,500,15
2024-09-07,September,Monsoon,Eggs - Farm Tray - Pack 3,Fresho,19.39,15.61,10,156.1
2024-06-09,June,Summer,Milk - Full Cream - Pack 2,Amul,0.03,0.03,100,3
2024-04-30,April,Summer,Tomato - Pack 3,Fresho,64.82,46.59,3,139.77
2024-12-30,December,Festive,Maggi Noodles - Pack 3,MAGGI,0.53,0.44,250,110
2024-02-11,February,Winter,Maggi Noodles - Pack 2,MAGGI,0.35,0.24,750,180
2024-08-05,August,Monsoon,Toothpaste - Colgate - Pack 3,Colgate,283.45,245.39,3,736.17
2024-07-11,July,Monsoon,Maggi Noodles - Pack 3,MAGGI,0.67,0.48,1000,480
2024-10-02,October,Festive,Eggs - Farm Tray - Pack 2,Fresho,8.81,6.19,1,6.19
2024-10-16,October,Festive,Bread - Whole Wheat,Harvest,47.49,34.73,24,833.52
2024-11-26,November,Festive,Milk - Full Cream - Pack 2,Amul,0.04,0.03,5000,150
2024-02-28,February,Winter,Eggs - Farm Tray - Pack 3,Fresho,10.73,8.8,3,26.4
2024-11-24,November,Festive,Frozen Peas - Pack 3,Fresho,0.14,0.12,750,90
2024-09-25,September,Monsoon,Frozen Peas - Pack 3,Fresho,0.73,0.56,500,280
2024-08-02,August,Monsoon,Tea - Leaf,Red Label,0.83,0.57,50,28.5
2024-11-07,November,Festive,Milk - Full Cream - Pack 2,Amul,0.07,0.05,500,25
2024-11-07,November,Festive,Frozen Peas,Fresho,0.58,0.42,500,210
2024-05-18,May,Summer,Bread - Whole Wheat - Pack 2,Harvest,56.11,41.79,6,250.74
2024-07-09,July,Monsoon,Rice - Sona Masoori - Pack 2,BB Royal,178.03,121.48,2,242.96
2024-03-25,March,Winter,Rice - Sona Masoori,BB Royal,49.41,47,0.25,11.75
2024-12-06,December,Festive,Onion,Fresho,46.7,34.62,0.5,17.31
2024-07-09,July,Monsoon,Tea - Leaf - Pack 2,Red Label,0.13,0.09,2000,180
2024-05-08,May,Summer,Milk - Full Cream,Amul,0.06,0.04,200,8
2024-04-17,April,Summer,Paneer - Fresh - Pack 3,Milky Mist,458.24,315.98,5,1579.9
2024-03-10,March,Winter,Frozen Peas,Fresho,0.95,0.83,500,415
2024-12-31,December,Festive,Maggi Noodles - Pack 2,MAGGI,0.22,0.16,1500,240
2024-01-06,January,Winter,Tomato - Pack 3,Fresho,57.96,49.12,3,147.36
2024-10-23,October,Festive,Rice - Sona Masoori - Pack 2,BB Royal,132.62,124.77,0.5,62.385
2024-10-09,October,Festive,Carrot,Fresho,163.04,117.54,2,235.08
2024-01-03,January,Winter,Toothpaste - Colgate,Colgate,293.98,259.19,10,2591.9
2024-10-25,October,Festive,Olive Oil - Extra Virgin - Pack 3,BORGES,3.33,2.66,350,931
2024-10-13,October,Festive,Tomato - Pack 2,Fresho,85.98,69.55,3,208.65
2024-06-18,June,Summer,Potato - Pack 2,Fresho,110.66,79.84,0.25,19.96
2024-12-19,December,Festive,Paneer - Fresh,Milky Mist,649.47,443.39,1,443.39
2024-03-21,March,Winter,Tomato - Pack 3,Fresho,42.31,31.01,10,310.1
2024-12-21,December,Festive,Eggs - Farm Tray - Pack 3,Fresho,17.9,13.82,5,69.1
2024-04-25,April,Summer,Potato - Pack 2,Fresho,101.75,78.32,0.5,39.16
2024-10-02,October,Festive,Tea - Leaf - Pack 3,Red Label,0.35,0.25,1500,375
2024-05-20,May,Summer,Tomato,Fresho,63.03,52.64,2,105.28
2024-11-24,November,Festive,Rice - Sona Masoori - Pack 2,BB Royal,143.06,129.57,1,129.57
2024-06-05,June,Summer,Milk - Full Cream,Amul,0.06,0.05,100,5
2024-11-21,November,Festive,Bread - Whole Wheat - Pack 2,Harvest,54.92,38.32,2,76.64
2024-04-13,April,Summer,Bread - Whole Wheat - Pack 3,Harvest,61.52,55.27,10,552.7
2024-10-20,October,Festive,Tea - Leaf,Red Label,0.13,0.11,50,5.5
2024-10-28,October,Festive,Maggi Noodles - Pack 2,MAGGI,0.22,0.2,200,40
2024-11-03,November,Festive,Toothpaste - Colgate - Pack 2,Colgate,358.75,267.87,6,1607.22
2024-03-05,March,Winter,Rice - Sona Masoori,BB Royal,110.12,79.16,5,395.8
2024-07-15,July,Monsoon,Rice - Sona Masoori - Pack 2,BB Royal,140.65,115.38,0.5,57.69
2024-12-15,December,Festive,Paneer - Fresh - Pack 2,Milky Mist,309.93,289.59,10,2895.9
2024-08-30,August,Monsoon,Eggs - Farm Tray - Pack 2,Fresho,13.64,9.17,24,220.08
2024-10-01,October,Festive,Frozen Peas - Pack 3,Fresho,0.52,0.38,750,285
2024-04-20,April,Summer,Eggs - Farm Tray - Pack 2,Fresho,24.15,16.47,5,82.35
2024-12-18,December,Festive,Paneer - Fresh - Pack 2,Milky Mist,389.53,344.33,3,1032.99
2024-10-22,October,Festive,Olive Oil - Extra Virgin - Pack 2,BORGES,3.9,3.29,350,1151.5
2024-01-01,January,Winter,Paneer - Fresh,Milky Mist,334.43,275.81,0.5,137.905
2024-10-07,October,Festive,Tea - Leaf,Red Label,0.33,0.26,100,26
2024-11-26,November,Festive,Toothpaste - Colgate - Pack 2,Colgate,94.03,86.13,4,344.52
2024-08-29,August,Monsoon,Paneer - Fresh - Pack 2,Milky Mist,450.8,357.79,5,1788.95
2024-12-04,December,Festive,Milk - Full Cream - Pack 3,Amul,0.04,0.03,350,10.5
2024-05-03,May,Summer,Onion,Fresho,76.59,64.99,1,64.99
2024-07-12,July,Monsoon,Tender Coconut Water - Pack 2,Fresho,0.42,0.34,1500,510
2024-08-30,August,Monsoon,Maggi Noodles - Pack 3,MAGGI,0.05,0.04,250,10
2024-12-06,December,Festive,Bread - Whole Wheat - Pack 3,Harvest,24.15,22.06,24,529.44
2024-10-11,October,Festive,Detergent - Powder - Pack 3,Surf,318.21,292.31,3,876.93
2024-04-19,April,Summer,Eggs - Farm Tray - Pack 2,Fresho,13.53,9.19,2,18.38
2024-05-22,May,Summer,Paneer - Fresh - Pack 2,Milky Mist,425.57,344.41,0.5,172.205
2024-08-11,August,Monsoon,Rice - Sona Masoori - Pack 2,BB Royal,121.19,93.45,0.25,23.3625
2024-09-07,September,Monsoon,Olive Oil - Extra Virgin - Pack 3,BORGES,1.84,1.39,1500,2085
2024-05-08,May,Summer,Tea - Leaf - Pack 2,Red Label,0.27,0.23,2000,460
2024-08-10,August,Monsoon,Bread - Whole Wheat,Harvest,66.04,53.56,12,642.72
2024-04-01,April,Summer,Olive Oil - Extra Virgin - Pack 3,BORGES,4.85,4.35,5000,21750
2024-11-16,November,Festive,Tender Coconut Water,Fresho,0.41,0.35,4000,1400
2024-06-26,June,Summer,Frozen Peas - Pack 2,Fresho,0.47,0.4,100,40
2024-04-19,April,Summer,Frozen Peas,Fresho,0.06,0.06,250,15
2024-04-07,April,Summer,Carrot - Pack 3,Fresho,69.92,54.8,0.5,27.4
2024-10-23,October,Festive,Bread - Whole Wheat,Harvest,59.7,56.4,6,338.4
2024-01-06,January,Winter,Milk - Full Cream - Pack 3,Amul,0.06,0.04,250,10
2024-11-16,November,Festive,Tomato,Fresho,32.37,26.23,1,26.23
2024-01-03,January,Winter,Onion - Pack 3,Fresho,41.21,34.52,0.25,8.63
2024-06-17,June,Summer,Toothpaste - Colgate - Pack 2,Colgate,68.53,45.92,3,137.76
2024-11-17,November,Festive,Tea - Leaf - Pack 2,Red Label,0.62,0.54,1000,540
2024-09-14,September,Monsoon,Frozen Peas - Pack 3,Fresho,0.2,0.18,2000,360
2024-05-19,May,Summer,Tomato - Pack 3,Fresho,31.54,26.42,1,26.42
2024-11-05,November,Festive,Toothpaste - Colgate - Pack 2,Colgate,109.65,97.1,3,291.3
2024-07-22,July,Monsoon,Bread - Whole Wheat - Pack 3,Harvest,27.19,25.59,10,255.9
2024-12-29,December,Festive,Detergent - Powder,Surf,294.11,267.07,5,1335.35
2024-05-20,May,Summer,Eggs - Farm Tray - Pack 2,Fresho,14.36,12.55,5,62.75
2024-01-16,January,Winter,Toothpaste - Colgate,Colgate,133.42,99.66,2,199.32
2024-08-29,August,Monsoon,Bread - Whole Wheat - Pack 3,Harvest,60.2,40.68,3,122.04
2024-08-20,August,Monsoon,Tomato - Pack 2,Fresho,44.32,32.12,10,321.2
2024-08-30,August,Monsoon,Paneer - Fresh - Pack 2,Milky Mist,484.52,403.78,1,403.78
2024-02-23,February,Winter,Eggs - Farm Tray - Pack 2,Fresho,8.57,6.97,5,34.85
2024-10-04,October,Festive,Milk - Full Cream - Pack 2,Amul,0.06,0.04,4000,160
2024-03-19,March,Winter,Carrot - Pack 3,Fresho,87.02,74.35,1,74.35
2024-03-31,March,Winter,Frozen Peas - Pack 3,Fresho,0.97,0.74,50,37
2024-03-08,March,Winter,Bread - Whole Wheat - Pack 2,Harvest,47.02,37.49,4,149.96
